Name,Latitude,Longitude,Ocean,poly_pos
Banda Sea,-3.86667,130.842,260002006,27
Banda Sea,-4.11667,131.317,260002006,28
Banda Sea,-4.5,131.66701,260002006,29
Banda Sea,-4.81,131.744,260002006,30
Banda Sea,-5.27778,133.14999,260002006,31
Banda Sea,-6.01111,132.839,260002006,32
Banda Sea,-6.98333,132.011,260002006,33
Banda Sea,-8.33889,130.756,260002006,34
Banda Sea,-8.21667,128.89999,260002006,35
Banda Sea,-8.275,128.233,260002006,36
Banda Sea,-8.21667,127.6,260002006,37
Banda Sea,-8.39444,127.297,260002006,38
Banda Sea,-8.64028,125.119,260002006,39
Banda Sea,-8.31944,125.133,260002006,40
Banda Sea,-8.31667,123.028,260002006,41
Banda Sea,-8.31667,123.019,260002006,42
Banda Sea,-8.06389,122.867,260002006,43
Bali Sea,-7.5,117.183,260002005,1
Bali Sea,-8.36667,117.158,260002005,2
Bali Sea,-9.01111,116.731,260002005,3
Bali Sea,-8.86667,116.592,260002005,4
Bali Sea,-8.82778,115.842,260002005,5
Bali Sea,-8.82222,115.592,260002005,6
Bali Sea,-8.85,115.117,260002005,7
Bali Sea,-8.775,114.533,260002005,8
Bali Sea,-8.3,114,260002005,9
Bali Sea,-7.83333,114.467,260002005,10
Bali Sea,-7.01111,115.283,260002005,11
Bali Sea,-7.15,115.733,260002005,12
Bali Sea,-7.18333,115.892,260002005,13
Bali Sea,-7.5,117.183,260002005,14
Aru Sea,-8.33889,130.756,260002004,1
Aru Sea,-6.98333,132.011,260002004,2
Aru Sea,-6.01111,132.839,260002004,3
Aru Sea,-5.27778,133.14999,260002004,4
Aru Sea,-4.31111,133.625,260002004,5
Aru Sea,-3.85833,133.442,260002004,6
Aru Sea,-3,133.442,260002004,7
Aru Sea,-3,134,260002004,8
Aru Sea,-6,140,260002004,9
Aru Sea,-8,140,260002004,10
Aru Sea,-8.41667,137.633,260002004,11
Aru Sea,-8.33889,130.756,260002004,12
Arafura Sea,-8.33889,130.756,260002003,1
Arafura Sea,-11.3083,131.767,260002003,2
Arafura Sea,-8.33889,130.756,260002003,3
Arafura Sea,-8.41667,137.633,260002003,4
Arafura Sea,-8,140,260002003,5
Arafura Sea,-9.13333,141.017,260002003,6
Arafura Sea,-10.9833,142.12601,260002003,7
Arafura Sea,-12.3472,136.97501,260002003,8
Arafura Sea,-12.78655,135.82044,260002003,9
Arafura Sea,-12,133.5,260002003,10
Arafura Sea,-11.3083,131.767,260002003,11
Arafura Sea,-8.33889,130.756,260002003,12
"South Pacific Ocean, eastern part",-78.43382,179.99899,260002002,1
"South Pacific Ocean, eastern part",-78.70784,158.36353,260002002,2
"South Pacific Ocean, eastern part",-68.07036,146.91048,260002002,3
"South Pacific Ocean, eastern part",-66.80917,146.14106,260002002,4
"South Pacific Ocean, eastern part",-43.6444,146.824,260002002,5
"South Pacific Ocean, eastern part",-40.6819,144.683,260002002,6
"South Pacific Ocean, eastern part",-40.1567,143.923,260002002,7
"South Pacific Ocean, eastern part",-39.5833,143.95,260002002,8
"South Pacific Ocean, eastern part",-38.8583,143.50999,260002002,9
"South Pacific Ocean, eastern part",-12.60758,142.22991,260002002,10
"South Pacific Ocean, eastern part",-10.9833,142.12601,260002002,11
"South Pacific Ocean, eastern part",-9.12917,141.017,260002002,12
"South Pacific Ocean, eastern part",-6,140,260002002,13
"South Pacific Ocean, eastern part",-4,136,260002002,14
"South Pacific Ocean, eastern part",-3,134,260002002,15
"South Pacific Ocean, eastern part",-2,134,260002002,16
"South Pacific Ocean, eastern part",-0.825,131.22501,260002002,17
"South Pacific Ocean, eastern part",-0.02222,131.04401,260002002,18
"South Pacific Ocean, eastern part",0,179.99899,260002002,19
"South Pacific Ocean, eastern part",-70,179.99899,260002002,20
"South Pacific Ocean, eastern part",-78.43382,179.99899,260002002,21
"South Pacific Ocean, western part",0,-179.99899,260002001,1
"South Pacific Ocean, western part",0,-78,260002001,2
"South Pacific Ocean, western part",-19.5,-69,260002001,3
"South Pacific Ocean, western part",-48,-71,260002001,4
"South Pacific Ocean, western part",-52.333,-68.356,260002001,5
"South Pacific Ocean, western part",-52.658,-68.608,260002001,6
"South Pacific Ocean, western part",-55.979,-67.267,260002001,7
"South Pacific Ocean, western part",-67.15357,-67.18794,260002001,8
"South Pacific Ocean, western part",-69,-67.267,260002001,9
"South Pacific Ocean, western part",-73.2253,-71.5453,260002001,10
"South Pacific Ocean, western part",-74.02079,-81.96855,260002001,11
"South Pacific Ocean, western part",-75.1,-98.79,260002001,12
"South Pacific Ocean, western part",-75.1,-120,260002001,13
"South Pacific Ocean, western part",-74.91854,-144,260002001,14
"South Pacific Ocean, western part",-78.92099,-161.08415,260002001,15
"South Pacific Ocean, western part",-78.43382,-179.99899,260002001,16
"South Pacific Ocean, western part",-70,-179.99899,260002001,17
"South Pacific Ocean, western part",0,-179.99899,260002001,18
Yellow Sea,33.2875,126.162,260001020,1
Yellow Sea,31.7,121.9,260001020,2
Yellow Sea,33.45977,120.07647,260001020,3
Yellow Sea,35,119,260001020,4
Yellow Sea,37.2365,121.55527,260001020,5
Yellow Sea,37.8292,120.742,260001020,6
Yellow Sea,38.7264,121.133,260001020,7
Yellow Sea,39.5458,122.36,260001020,8
Yellow Sea,40,123,260001020,9
Yellow Sea,39.9051,125.43028,260001020,10
Yellow Sea,37.84055,126.58689,260001020,11
Yellow Sea,36,127.1,260001020,12
Yellow Sea,34.5889,126.25,260001020,13
Yellow Sea,34.4194,126.09,260001020,14
Yellow Sea,34.3611,126.014,260001020,15
Yellow Sea,34.2069,125.8,260001020,16
Yellow Sea,33.2875,126.162,260001020,17
Taiwan Strait,21.8958,120.858,260001019,1
Taiwan Strait,23.11,117.32,260001019,2
Taiwan Strait,23.3931,117.121,260001019,3
Taiwan Strait,23.4306,116.94,260001019,4
Taiwan Strait,23.5,116.5,260001019,5
Taiwan Strait,25.7,118.4,260001019,6
Taiwan Strait,25.7,119.6,260001019,7
Taiwan Strait,25.6667,119.786,260001019,8
Taiwan Strait,25.2958,121.542,260001019,9
Taiwan Strait,23,120.5,260001019,10
Taiwan Strait,21.8958,120.858,260001019,11
Seto Naikai,33.8778,135.061,260001018,1
Seto Naikai,33.8417,134.817,260001018,2
Seto Naikai,33.8306,134.752,260001018,3
Seto Naikai,33.4959,132.357,260001018,4
Seto Naikai,33.3403,132.017,260001018,5
Seto Naikai,33.2639,131.90601,260001018,6
Seto Naikai,33,131,260001018,7
Seto Naikai,33.9311,130.731,260001018,8
Seto Naikai,33.9667,130.854,260001018,9
Seto Naikai,33.9722,130.867,260001018,10
Seto Naikai,34.0217,130.907,260001018,11
Seto Naikai,35,134,260001018,12
Seto Naikai,35,135.60001,260001018,13
Seto Naikai,34,135.60001,260001018,14
Seto Naikai,33.8778,135.061,260001018,15
Sea of Okhotsk,45.4472,141.64999,260001017,1
Sea of Okhotsk,46.0444,141.91901,260001017,2
Sea of Okhotsk,48,142.34,260001017,3
Sea of Okhotsk,51.7444,142.34,260001017,4
Sea of Okhotsk,51.7444,141.675,260001017,5
Sea of Okhotsk,51.6833,141.106,260001017,6
Sea of Okhotsk,55,132,260001017,7
Sea of Okhotsk,60,142,260001017,8
Sea of Okhotsk,63,160,260001017,9
Sea of Okhotsk,63,166.2,260001017,10
Sea of Okhotsk,61,166.2,260001017,11
Sea of Okhotsk,60,162.3,260001017,12
Sea of Okhotsk,57.8,161,260001017,13
Sea of Okhotsk,50.8667,156.66701,260001017,14
Sea of Okhotsk,46.76,152.39999,260001017,15
Sea of Okhotsk,44.35,147.39999,260001017,16
Sea of Okhotsk,43.6,147,260001017,17
Sea of Okhotsk,43.3833,145.819,260001017,18
Sea of Okhotsk,43.5,142.60001,260001017,19
Sea of Okhotsk,45.4472,141.64999,260001017,20
Philippine Sea,33.2639,131.90601,260001016,1
Philippine Sea,33.3403,132.017,260001016,2
Philippine Sea,33.4959,132.357,260001016,3
Philippine Sea,33.8306,134.752,260001016,4
Philippine Sea,33.8417,134.817,260001016,5
Philippine Sea,33.8778,135.061,260001016,6
Philippine Sea,34,135.60001,260001016,7
Philippine Sea,35.5,136.7,260001016,8
Philippine Sea,34.65,138.981,260001016,9
Philippine Sea,33,139.83299,260001016,10
Philippine Sea,30.4,140.39999,260001016,11
Philippine Sea,27,142.41701,260001016,12
Philippine Sea,24.75,141.33299,260001016,13
Philippine Sea,20.456,145,260001016,14
Philippine Sea,18.68,145.89999,260001016,15
Philippine Sea,15,145.66701,260001016,16
Philippine Sea,13.5,144.83299,260001016,17
Philippine Sea,9.5,138.05,260001016,18
Philippine Sea,7.5,134.58299,260001016,19
Philippine Sea,2.64167,128.558,260001016,20
Philippine Sea,4.48611,126.858,260001016,21
Philippine Sea,3.73056,126.825,260001016,22
Philippine Sea,3.34167,125.611,260001016,23
Philippine Sea,3.74167,125.45,260001016,24
Philippine Sea,4.74167,125.489,260001016,25
Philippine Sea,5.39167,125.329,260001016,26
Philippine Sea,5.55833,125.329,260001016,27
Philippine Sea,7.923,123.93444,260001016,28
Philippine Sea,8.55866,123.44734,260001016,29
Philippine Sea,8.72639,123.378,260001016,30
Philippine Sea,9.04167,123.017,260001016,31
Philippine Sea,11.0028,123.193,260001016,32
Philippine Sea,11.1333,123.125,260001016,33
Philippine Sea,11.1583,123.103,260001016,34
Philippine Sea,11.9,121.883,260001016,35
Philippine Sea,11.9972,121.561,260001016,36
Philippine Sea,12.1194,121.353,260001016,37
Philippine Sea,12.2083,121.243,260001016,38
Philippine Sea,13.4458,120.3,260001016,39
Philippine Sea,13.85,120.075,260001016,40
Philippine Sea,14.1333,120.575,260001016,41
Philippine Sea,18.5833,122.133,260001016,42
Philippine Sea,19.9556,122.143,260001016,43
Philippine Sea,19.9556,122.143,260001016,44
Philippine Sea,21.8958,120.858,260001016,45
Philippine Sea,25.0083,122.011,260001016,46
Philippine Sea,24.4444,122.935,260001016,47
Philippine Sea,24.05,123.783,260001016,48
Philippine Sea,24.7167,125.469,260001016,49
Philippine Sea,26.0714,127.681,260001016,50
Philippine Sea,26.7417,128.336,260001016,51
Philippine Sea,28.3583,130.03599,260001016,52
Philippine Sea,30.3431,130.87199,260001016,53
Philippine Sea,30.8333,131.058,260001016,54
Philippine Sea,31.2778,131.133,260001016,55
Philippine Sea,32.5667,131.133,260001016,56
Philippine Sea,33,131,260001016,57
Philippine Sea,33.2639,131.90601,260001016,58
Liaodong Gulf,40.2667,120.5,260001015,1
Liaodong Gulf,40.94911,120.91518,260001015,2
Liaodong Gulf,40.91572,122.05615,260001015,3
Liaodong Gulf,40.48187,122.37074,260001015,4
Liaodong Gulf,39.62208,121.53718,260001015,5
Liaodong Gulf,39.5458,121.225,260001015,6
Liaodong Gulf,40.2667,120.5,260001015,7
Japan Sea,41.8033,141.19,260001014,1
Japan Sea,41.4286,141.465,260001014,2
Japan Sea,38,140,260001014,3
Japan Sea,35.5,136.7,260001014,4
Japan Sea,35,135.60001,260001014,5
Japan Sea,35,134,260001014,6
Japan Sea,34.0217,130.907,260001014,7
Japan Sea,33.9722,130.867,260001014,8
Japan Sea,33.9667,130.854,260001014,9
Japan Sea,33.9311,130.731,260001014,10
Japan Sea,32.5667,129.742,260001014,11
Japan Sea,32.6097,128.60001,260001014,12
Japan Sea,33.1917,126.292,260001014,13
Japan Sea,33.2875,126.162,260001014,14
Japan Sea,34.2069,125.8,260001014,15
Japan Sea,34.3611,126.014,260001014,16
Japan Sea,34.4194,126.09,260001014,17
Japan Sea,34.5889,126.25,260001014,18
Japan Sea,36,127.1,260001014,19
Japan Sea,40,127.1,260001014,20
Japan Sea,45.8208,134,260001014,21
Japan Sea,45.8208,137.692,260001014,22
Japan Sea,46.0444,141.91901,260001014,23
Japan Sea,45.4472,141.64999,260001014,24
Japan Sea,43.5,142.60001,260001014,25
Japan Sea,41.8033,141.19,260001014,26
Gulf of Tartary,46.0444,141.91901,260001013,1
Gulf of Tartary,45.8208,137.692,260001013,2
Gulf of Tartary,49.06408,140.09154,260001013,3
Gulf of Tartary,51.66364,140.62797,260001013,4
Gulf of Tartary,51.6833,141.106,260001013,5
Gulf of Tartary,51.7444,141.675,260001013,6
Gulf of Tartary,51.7444,142.34,260001013,7
Gulf of Tartary,48,142.34,260001013,8
Gulf of Tartary,46.0444,141.91901,260001013,9
Gulf of Panama,7.46944,-80,260001012,1
Gulf of Panama,8.2,-80.7,260001012,2
Gulf of Panama,9.15,-79.5,260001012,3
Gulf of Panama,9.15,-78.84789,260001012,4
Gulf of Panama,8.36739,-78.19309,260001012,5
Gulf of Panama,7.56111,-78.2125,260001012,6
Gulf of Panama,7.46944,-80,260001012,7
Gulf of California,22.8708,-109.892,260001011,1
Gulf of California,23.55,-109.892,260001011,2
Gulf of California,24,-110.7,260001011,3
Gulf of California,26,-111.7,260001011,4
Gulf of California,28,-113.2,260001011,5
Gulf of California,30,-115,260001011,6
Gulf of California,32,-115.2,260001011,7
Gulf of California,32,-113,260001011,8
Gulf of California,23.65,-106.825,260001011,9
Gulf of California,22.8708,-109.892,260001011,10
Gulf of Alaska,54.8111,-163.35001,260001010,1
Gulf of Alaska,58.2,-155,260001010,2
Gulf of Alaska,60,-155,260001010,3
Gulf of Alaska,62.5,-150,260001010,4
Gulf of Alaska,60,-137,260001010,5
Gulf of Alaska,58.2111,-136.664,260001010,6
Gulf of Alaska,54,-163,260001010,7
Gulf of Alaska,54.8111,-163.35001,260001010,8
East China Sea,31.2778,131.133,260001009,1
East China Sea,30.8333,131.058,260001009,2
East China Sea,30.3431,130.87199,260001009,3
East China Sea,28.3583,130.03599,260001009,4
East China Sea,26.7417,128.336,260001009,5
East China Sea,26.0714,127.681,260001009,6
East China Sea,24.7167,125.469,260001009,7
East China Sea,24.05,123.783,260001009,8
East China Sea,24.4444,122.935,260001009,9
East China Sea,25.0083,122.011,260001009,10
East China Sea,25.2958,121.542,260001009,11
East China Sea,25.6667,119.786,260001009,12
East China Sea,25.7,119.6,260001009,13
East China Sea,26.70596,119.35058,260001009,14
East China Sea,32.27912,120.05934,260001009,15
East China Sea,31.7,121.9,260001009,16
East China Sea,33.2875,126.162,260001009,17
East China Sea,33.1917,126.292,260001009,18
East China Sea,32.6097,128.60001,260001009,19
East China Sea,32.5667,129.742,260001009,20
East China Sea,32.5667,131.133,260001009,21
East China Sea,31.2778,131.133,260001009,22
Coastal waters of SE Alaska,58.2111,-136.664,260001008,1
Coastal waters of SE Alaska,60,-137,260001008,2
Coastal waters of SE Alaska,60,-135,260001008,3
Coastal waters of SE Alaska,47,-120,260001008,4
Coastal waters of SE Alaska,46.7,-123,260001008,5
Coastal waters of SE Alaska,48.3819,-124.731,260001008,6
Coastal waters of SE Alaska,48.3917,-124.733,260001008,7
Coastal waters of SE Alaska,48.3917,-124.733,260001008,8
Coastal waters of SE Alaska,48.5944,-124.714,260001008,9
Coastal waters of SE Alaska,50.7433,-128.409,260001008,10
Coastal waters of SE Alaska,50.8167,-128.683,260001008,11
Coastal waters of SE Alaska,50.8167,-128.683,260001008,12
Coastal waters of SE Alaska,51.9167,-130.983,260001008,13
Coastal waters of SE Alaska,51.9167,-130.983,260001008,14
Coastal waters of SE Alaska,51.935,-131.011,260001008,15
Coastal waters of SE Alaska,54.1833,-133.08299,260001008,16
Coastal waters of SE Alaska,54.2483,-133.075,260001008,17
Coastal waters of SE Alaska,54.2483,-133.075,260001008,18
Coastal waters of SE Alaska,54.7028,-132.87199,260001008,19
Coastal waters of SE Alaska,58.0931,-136.54201,260001008,20
Coastal waters of SE Alaska,58.2111,-136.664,260001008,21
Bo Sea,38.7264,121.133,260001007,1
Bo Sea,37.8292,120.742,260001007,2
Bo Sea,36.8,120,260001007,3
Bo Sea,37.39332,117.9559,260001007,4
Bo Sea,39.5,117.3,260001007,5
Bo Sea,40.2667,120.5,260001007,6
Bo Sea,39.5458,121.225,260001007,7
Bo Sea,39.5458,122.36,260001007,8
Bo Sea,38.7264,121.133,260001007,9
"Bering Sea, western part",62.5,-179.99899,260001006,1
"Bering Sea, western part",64.2389,-173.092,260001006,2
"Bering Sea, western part",65.5,-175,260001006,3
"Bering Sea, western part",66.55,-171.06667,260001006,4
"Bering Sea, western part",66.55,-164.73334,260001006,5
"Bering Sea, western part",66.1,-164.73334,260001006,6
"Bering Sea, western part",65.88359,-161.22378,260001006,7
"Bering Sea, western part",58.2,-155,260001006,8
"Bering Sea, western part",54.8111,-163.35001,260001006,9
"Bering Sea, western part",54,-163,260001006,10
"Bering Sea, western part",52.2,-170,260001006,11
"Bering Sea, western part",50.9,-179.99899,260001006,12
"Bering Sea, western part",62.5,-179.99899,260001006,13
"Bering Sea, eastern part",56.0083,163.05,260001005,1
"Bering Sea, eastern part",57.8,161,260001005,2
"Bering Sea, eastern part",60,162.3,260001005,3
"Bering Sea, eastern part",61,166.2,260001005,4
"Bering Sea, eastern part",63.3,177.5,260001005,5
"Bering Sea, eastern part",62.2833,179.108,260001005,6
"Bering Sea, eastern part",62.5,179.99899,260001005,7
"Bering Sea, eastern part",50.9,179.99899,260001005,8
"Bering Sea, eastern part",52.24,173.10001,260001005,9
"Bering Sea, eastern part",52.9222,172.44701,260001005,10
"Bering Sea, eastern part",54.44,168,260001005,11
"Bering Sea, eastern part",54.6583,166.679,260001005,12
"Bering Sea, eastern part",56.0083,163.05,260001005,13
"Anadyrskiy Gulf, eastern part",62.5,179.99899,260001004,1
"Anadyrskiy Gulf, eastern part",62.2833,179.108,260001004,2
"Anadyrskiy Gulf, eastern part",63.3,177.5,260001004,3
"Anadyrskiy Gulf, eastern part",65,175,260001004,4
"Anadyrskiy Gulf, eastern part",66.6,179.99899,260001004,5
"Anadyrskiy Gulf, eastern part",62.5,179.99899,260001004,6
"Anadyrskiy Gulf, western part",67.3,-178,260001003,1
"Anadyrskiy Gulf, western part",65.5,-175,260001003,2
"Anadyrskiy Gulf, western part",64.2389,-173.092,260001003,3
"Anadyrskiy Gulf, western part",62.5,-179.99899,260001003,4
"Anadyrskiy Gulf, western part",66.6,-179.99899,260001003,5
"Anadyrskiy Gulf, western part",67.3,-178,260001003,6
"North Pacific Ocean, western part",66.6,-179.99899,260001002,1
"North Pacific Ocean, western part",67.3,-178,260001002,2
"North Pacific Ocean, western part",66.05594,-174.28574,260001002,3
"North Pacific Ocean, western part",66.55,-171.06667,260001002,4
"North Pacific Ocean, western part",66.55,-164.73334,260001002,5
"North Pacific Ocean, western part",66.1,-164.73334,260001002,6
"North Pacific Ocean, western part",65.88359,-161.22378,260001002,7
"North Pacific Ocean, western part",65,-155,260001002,8
"North Pacific Ocean, western part",62.5,-150,260001002,9
"North Pacific Ocean, western part",60,-137,260001002,10
"North Pacific Ocean, western part",60,-135,260001002,11
"North Pacific Ocean, western part",47,-120,260001002,12
"North Pacific Ocean, western part",32,-113,260001002,13
"North Pacific Ocean, western part",23.65,-106.825,260001002,14
"North Pacific Ocean, western part",19.36,-99,260001002,15
"North Pacific Ocean, western part",15,-90,260001002,16
"North Pacific Ocean, western part",14,-86,260001002,17
"North Pacific Ocean, western part",8.61,-82.27,260001002,18
"North Pacific Ocean, western part",8.2,-80.7,260001002,19
"North Pacific Ocean, western part",9.15,-79.5,260001002,20
"North Pacific Ocean, western part",9.15,-78.4,260001002,21
"North Pacific Ocean, western part",8,-77.7,260001002,22
"North Pacific Ocean, western part",6,-76,260001002,23
"North Pacific Ocean, western part",0,-78,260001002,24
"North Pacific Ocean, western part",0,-179.99899,260001002,25
"North Pacific Ocean, western part",50.9,-179.99899,260001002,26
"North Pacific Ocean, western part",62.5,-179.99899,260001002,27
"North Pacific Ocean, western part",66.6,-179.99899,260001002,28
"North Pacific Ocean, eastern part",0,179.99899,260001001,1
"North Pacific Ocean, eastern part",-0.02222,131.04401,260001001,2
"North Pacific Ocean, eastern part",2.5,128.67799,260001001,3
"North Pacific Ocean, eastern part",2.64167,128.558,260001001,4
"North Pacific Ocean, eastern part",4.48611,126.858,260001001,5
"North Pacific Ocean, eastern part",3.73056,126.825,260001001,6
"North Pacific Ocean, eastern part",3.34167,125.611,260001001,7
"North Pacific Ocean, eastern part",3.74167,125.45,260001001,8
"North Pacific Ocean, eastern part",4.74167,125.489,260001001,9
"North Pacific Ocean, eastern part",5.39167,125.329,260001001,10
"North Pacific Ocean, eastern part",5.55833,125.329,260001001,11
"North Pacific Ocean, eastern part",7.923,123.93444,260001001,12
"North Pacific Ocean, eastern part",8.55866,123.44734,260001001,13
"North Pacific Ocean, eastern part",8.72639,123.378,260001001,14
"North Pacific Ocean, eastern part",9.04167,123.017,260001001,15
"North Pacific Ocean, eastern part",11.0028,123.193,260001001,16
"North Pacific Ocean, eastern part",11.1333,123.125,260001001,17
"North Pacific Ocean, eastern part",11.1583,123.103,260001001,18
"North Pacific Ocean, eastern part",11.9,121.883,260001001,19
"North Pacific Ocean, eastern part",11.9972,121.561,260001001,20
"North Pacific Ocean, eastern part",12.1194,121.353,260001001,21
"North Pacific Ocean, eastern part",12.2083,121.243,260001001,22
"North Pacific Ocean, eastern part",13.4458,120.3,260001001,23
"North Pacific Ocean, eastern part",13.85,120.075,260001001,24
"North Pacific Ocean, eastern part",14.1333,120.575,260001001,25
"North Pacific Ocean, eastern part",18.5833,122.133,260001001,26
"North Pacific Ocean, eastern part",19.9556,122.143,260001001,27
"North Pacific Ocean, eastern part",19.9556,122.143,260001001,28
"North Pacific Ocean, eastern part",21.8958,120.858,260001001,29
"North Pacific Ocean, eastern part",23.11,117.32,260001001,30
"North Pacific Ocean, eastern part",23.3931,117.121,260001001,31
"North Pacific Ocean, eastern part",23.4306,116.94,260001001,32
"North Pacific Ocean, eastern part",23.5,116.5,260001001,33
"North Pacific Ocean, eastern part",25.7,118.4,260001001,34
"North Pacific Ocean, eastern part",33,119,260001001,35
"North Pacific Ocean, eastern part",35,119,260001001,36
"North Pacific Ocean, eastern part",36.8,117.3,260001001,37
"North Pacific Ocean, eastern part",39.5,117.3,260001001,38
"North Pacific Ocean, eastern part",41.3,120.5,260001001,39
"North Pacific Ocean, eastern part",41.3,122,260001001,40
"North Pacific Ocean, eastern part",45.8208,134,260001001,41
"North Pacific Ocean, eastern part",55,132,260001001,42
"North Pacific Ocean, eastern part",60,142,260001001,43
"North Pacific Ocean, eastern part",63,160,260001001,44
"North Pacific Ocean, eastern part",63,166.2,260001001,45
"North Pacific Ocean, eastern part",65,175,260001001,46
"North Pacific Ocean, eastern part",66.6,179.99899,260001001,47
"North Pacific Ocean, eastern part",62.5,179.99899,260001001,48
"North Pacific Ocean, eastern part",50.9,179.99899,260001001,49
"North Pacific Ocean, eastern part",0,179.99899,260001001,50
"Pacific Ocean, eastern part",-78.70784,158.36353,260000002,1
"Pacific Ocean, eastern part",-68.07036,146.91048,260000002,2
"Pacific Ocean, eastern part",-66.80917,146.14106,260000002,3
"Pacific Ocean, eastern part",-43.6444,146.824,260000002,4
"Pacific Ocean, eastern part",-40.6819,144.683,260000002,5
"Pacific Ocean, eastern part",-40.1567,143.923,260000002,6
"Pacific Ocean, eastern part",-39.5833,143.95,260000002,7
"Pacific Ocean, eastern part",-38.8583,143.50999,260000002,8
"Pacific Ocean, eastern part",-12.60758,142.22991,260000002,9
"Pacific Ocean, eastern part",-10.9833,142.12601,260000002,10
"Pacific Ocean, eastern part",-9.12917,141.017,260000002,11
"Pacific Ocean, eastern part",-6,140,260000002,12
"Pacific Ocean, eastern part",-4,136,260000002,13
"Pacific Ocean, eastern part",-3,134,260000002,14
"Pacific Ocean, eastern part",-2,134,260000002,15
"Pacific Ocean, eastern part",-0.825,131.22501,260000002,16
"Pacific Ocean, eastern part",-0.02222,131.04401,260000002,17
"Pacific Ocean, eastern part",2.5,128.67799,260000002,18
"Pacific Ocean, eastern part",2.64167,128.558,260000002,19
"Pacific Ocean, eastern part",4.48611,126.858,260000002,20
"Pacific Ocean, eastern part",3.73056,126.825,260000002,21
"Pacific Ocean, eastern part",3.34167,125.611,260000002,22
"Pacific Ocean, eastern part",3.74167,125.45,260000002,23
"Pacific Ocean, eastern part",4.74167,125.489,260000002,24
"Pacific Ocean, eastern part",5.39167,125.329,260000002,25
"Pacific Ocean, eastern part",5.55833,125.329,260000002,26
"Pacific Ocean, eastern part",7.923,123.93444,260000002,27
"Pacific Ocean, eastern part",8.55866,123.44734,260000002,28
"Pacific Ocean, eastern part",8.72639,123.378,260000002,29
"Pacific Ocean, eastern part",9.04167,123.017,260000002,30
"Pacific Ocean, eastern part",11.0028,123.193,260000002,31
"Pacific Ocean, eastern part",11.1333,123.125,260000002,32
"Pacific Ocean, eastern part",11.1583,123.103,260000002,33
"Pacific Ocean, eastern part",11.9,121.883,260000002,34
"Pacific Ocean, eastern part",11.9972,121.561,260000002,35
"Pacific Ocean, eastern part",12.1194,121.353,260000002,36
"Pacific Ocean, eastern part",12.2083,121.243,260000002,37
"Pacific Ocean, eastern part",13.4458,120.3,260000002,38
"Pacific Ocean, eastern part",13.85,120.075,260000002,39
"Pacific Ocean, eastern part",14.1333,120.575,260000002,40
"Pacific Ocean, eastern part",18.5833,122.133,260000002,41
"Pacific Ocean, eastern part",19.9556,122.143,260000002,42
"Pacific Ocean, eastern part",19.9556,122.143,260000002,43
"Pacific Ocean, eastern part",21.8958,120.858,260000002,44
"Pacific Ocean, eastern part",23.11,117.32,260000002,45
"Pacific Ocean, eastern part",23.3931,117.121,260000002,46
"Pacific Ocean, eastern part",23.4306,116.94,260000002,47
"Pacific Ocean, eastern part",23.5,116.5,260000002,48
"Pacific Ocean, eastern part",25.7,118.4,260000002,49
"Pacific Ocean, eastern part",33,119,260000002,50
"Pacific Ocean, eastern part",35,119,260000002,51
"Pacific Ocean, eastern part",36.8,117.3,260000002,52
"Pacific Ocean, eastern part",39.5,117.3,260000002,53
"Pacific Ocean, eastern part",41.3,120.5,260000002,54
"Pacific Ocean, eastern part",41.3,122,260000002,55
"Pacific Ocean, eastern part",45.8208,134,260000002,56
"Pacific Ocean, eastern part",55,132,260000002,57
"Pacific Ocean, eastern part",60,142,260000002,58
"Pacific Ocean, eastern part",63,160,260000002,59
"Pacific Ocean, eastern part",63,166.2,260000002,60
"Pacific Ocean, eastern part",65,175,260000002,61
"Pacific Ocean, eastern part",66.6,179.99899,260000002,62
"Pacific Ocean, eastern part",62.5,179.99899,260000002,63
"Pacific Ocean, eastern part",50.9,179.99899,260000002,64
"Pacific Ocean, eastern part",-70,179.99899,260000002,65
"Pacific Ocean, eastern part",-78.43382,179.99899,260000002,66
"Pacific Ocean, eastern part",-78.70784,158.36353,260000002,67
"Pacific Ocean, western part",66.6,-179.99899,260000001,1
"Pacific Ocean, western part",67.3,-178,260000001,2
"Pacific Ocean, western part",66.05594,-174.28574,260000001,3
"Pacific Ocean, western part",66.55,-171.06667,260000001,4
"Pacific Ocean, western part",66.55,-164.73334,260000001,5
"Pacific Ocean, western part",66.1,-164.73334,260000001,6
"Pacific Ocean, western part",65.88359,-161.22378,260000001,7
"Pacific Ocean, western part",65,-155,260000001,8
"Pacific Ocean, western part",62.5,-150,260000001,9
"Pacific Ocean, western part",60,-137,260000001,10
"Pacific Ocean, western part",60,-135,260000001,11
"Pacific Ocean, western part",47,-120,260000001,12
"Pacific Ocean, western part",32,-113,260000001,13
"Pacific Ocean, western part",23.65,-106.825,260000001,14
"Pacific Ocean, western part",19.36,-99,260000001,15
"Pacific Ocean, western part",15,-90,260000001,16
"Pacific Ocean, western part",14,-86,260000001,17
"Pacific Ocean, western part",8.61,-82.27,260000001,18
"Pacific Ocean, western part",8.2,-80.7,260000001,19
"Pacific Ocean, western part",9.15,-79.5,260000001,20
"Pacific Ocean, western part",9.15,-78.4,260000001,21
"Pacific Ocean, western part",8,-77.7,260000001,22
"Pacific Ocean, western part",6,-76,260000001,23
"Pacific Ocean, western part",0,-78,260000001,24
